domain,intent,utterance
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quan va ser el cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quan va ser el cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quan va ser el passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quan va ser el passat cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quan va ser es cap de setmana anterior"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quan va ser es cap de setmana anterior?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quan va ser es cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quan va ser es cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quan va ser es passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quan va ser es passat cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quines foren les dates del cap de setmana anterior a aquest"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quines foren les dates del cap de setmana anterior a aquest ?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quines foren les dates del cap de setmana anterior a aquest passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quines foren les dates del cap de setmana anterior a aquest passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quines foren les dates des cap de setmana anterior a aquest"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quines foren les dates des cap de setmana anterior a aquest ?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quines foren les dates des cap de setmana anterior a aquest passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quines foren les dates des cap de setmana anterior a aquest passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quines foren ses dates del cap de setmana anterior a aquest"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quines foren ses dates del cap de setmana anterior a aquest ?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quines foren ses dates del cap de setmana anterior a aquest passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quines foren ses dates del cap de setmana anterior a aquest passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quines foren ses dates des cap de setmana anterior a aquest"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quines foren ses dates des cap de setmana anterior a aquest ?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quines foren ses dates des cap de setmana anterior a aquest passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quines foren ses dates des cap de setmana anterior a aquest passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quines van ser les dates del cap de setmana anterior a aquest"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quines van ser les dates del cap de setmana anterior a aquest ?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quines van ser les dates del cap de setmana anterior a aquest passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quines van ser les dates del cap de setmana anterior a aquest passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quines van ser les dates des cap de setmana anterior a aquest"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quines van ser les dates des cap de setmana anterior a aquest ?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quines van ser les dates des cap de setmana anterior a aquest passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quines van ser les dates des cap de setmana anterior a aquest passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quines van ser ses dates del cap de setmana anterior a aquest"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quines van ser ses dates del cap de setmana anterior a aquest ?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quines van ser ses dates del cap de setmana anterior a aquest passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quines van ser ses dates del cap de setmana anterior a aquest passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quines van ser ses dates des cap de setmana anterior a aquest"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quines van ser ses dates des cap de setmana anterior a aquest ?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quines van ser ses dates des cap de setmana anterior a aquest passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quines van ser ses dates des cap de setmana anterior a aquest passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quines dates van constituir el cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quines dates van constituir el cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quines dates van constituir el passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quines dates van constituir el passat cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quines dates van constituir es cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quines dates van constituir es cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quines dates van constituir es passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quines dates van constituir es passat cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quins dies cobriren l'últim cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quins dies cobriren l'últim cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quins dies foren l'últim cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quins dies foren l'últim cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quins dies va cobrir l'últim cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quins dies va cobrir l'últim cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quins dies van ser l'últim cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quins dies van ser l'últim cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quins dies formaren part del cap de setmana anterior a aquest"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quins dies formaren part del cap de setmana anterior a aquest?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quins dies formaren part des cap de setmana anterior a aquest"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quins dies formaren part des cap de setmana anterior a aquest?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quins dies formaven part del cap de setmana anterior a aquest"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quins dies formaven part del cap de setmana anterior a aquest?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quins dies formaven part des cap de setmana anterior a aquest"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quins dies formaven part des cap de setmana anterior a aquest?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quins dies van formar part del cap de setmana anterior a aquest"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quins dies van formar part del cap de setmana anterior a aquest?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quins dies van formar part des cap de setmana anterior a aquest"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","Quins dies van formar part des cap de setmana anterior a aquest?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quin dia fou el darrer cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quin dia fou el darrer cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quin dia fou el últim cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quin dia fou el últim cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quin dia fou es darrer cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quin dia fou es darrer cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quin dia fou es últim cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quin dia fou es últim cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quin dia va ser el darrer cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quin dia va ser el darrer cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quin dia va ser el últim cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quin dia va ser el últim cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quin dia va ser es darrer cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quin dia va ser es darrer cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quin dia va ser es últim cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quin dia va ser es últim cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quin jorn fou el darrer cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quin jorn fou el darrer cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quin jorn fou el últim cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quin jorn fou el últim cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quin jorn fou es darrer cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quin jorn fou es darrer cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quin jorn fou es últim cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quin jorn fou es últim cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quin jorn va ser el darrer cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quin jorn va ser el darrer cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quin jorn va ser el últim cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quin jorn va ser el últim cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quin jorn va ser es darrer cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quin jorn va ser es darrer cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quin jorn va ser es últim cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quin jorn va ser es últim cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina era la data del passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina eren les dates del passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data fou e ldarrer cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data fou e ldarrer cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data fou e ldarrer cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data fou e ldarrer cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data fou e lpassat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data fou e lpassat cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data fou e lpassat cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data fou e lpassat cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data fou e lúltim cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data fou e lúltim cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data fou e lúltim cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data fou e lúltim cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data fou es darrer cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data fou es darrer cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data fou es darrer cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data fou es darrer cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data fou es passat cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data fou es passat cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data fou es passat cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data fou es passat cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data fou es últim cap de setmana"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data fou es últim cap de setmana passat"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data fou es últim cap de setmana passat?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data fou es últim cap de setmana?"
skill-ovos-date-time.openvoiceos,"date.last.weekend.intent","quina data fou l'darrer cap de setmana"
